"【月額29,800円で通い放題！】今までにないパーソナルジムを奈良県につくります",12,11,150500,692597,"【好きな時に好きなだけ通える！】月額29,800円と破格の値段のパーソナルジムが奈良県の大和西大寺駅から徒歩10分の場所に誕生します！！これまでのパーソナルジムの概念を全てぶち壊した、トレーニング環境を提供するためのプロジェクトです！",https://camp-fire.jp/projects/view/425110?list=search_result_projects_popular_page1
１袋で１６ｇのタンパク質！高濃度ペプチド『 筋肉珈琲 』２袋入を全国の店頭へ！,-,-,-,465000,高濃度ペプチド　筋肉珈琲　２袋入が２０２０年１月下旬に新発売されます！全国量販店、薬局、ドラッグストアー、スポーツショップ、各種ジム様等への営業開始にあたりお買い求めしやすい２袋入を商品化します!　店頭参考価格７００円　税別,https://camp-fire.jp/projects/view/214861?list=search_result_projects_popular_page4
【日本初！】1本でタンパク質21g摂取できる「プロテインビール」を日本に！,125,終了,1233000,500000,"【ネクストゴール200万円挑戦中！】
プロテインのイメージが変わる！ドイツ発のプロテインビールを日本に初上陸させたい！1本でタンパク質21gが摂れ、運動後や自宅、飲み会などの多彩な場面で話題になること間違いなし！",https://camp-fire.jp/projects/view/208760?list=search_result_projects_popular_page4
DNA検査から正しい情報を導くパーソナルジム、結果出るのは当たり前！,-,-,-,1000000,"東京都渋谷区、小田急線、京王線が通り代々木上原駅から徒歩６分のところにの完全予約制パーソナルトレーニングジムを店舗を出店します。
コンセプトはパーソナルジムっぽくない、オシャレ隠家バーのようなジム。
料金もリーズナブルで、気軽に生活の一部になりやすいパーソナルトレーニングをコンセプトにしています。",https://camp-fire.jp/projects/view/204718?list=search_result_projects_popular_page4
朝セットがしっかり決まる！話題の毛髪ケア油「黒ひまし油」 で作るシャンプーセット,4,終了,34800,100000,"スキンケア、ヘアケアで人気の植物オイル「黒ひまし油」をベースとしたシャンプー＆コンディショナー。ひまし油はその抗菌、抗炎特性から、頭皮の地肌マッサージ、ヘアケアに人気のオイル。在りそうで無かった「毛髪ケア油」がベースの植物由来（ボタニカル）シャンプー＆コンディショナーがここに誕生しました！

",https://camp-fire.jp/projects/view/207085?list=search_result_projects_popular_page4
大怪我から必ず復帰する！30歳を超えても情熱が冷めないサッカー選手の挑戦！,36,終了,428000,250000,8月19日に行われた練習試合の最中に『前十字靭帯損傷、半月板損傷』の大怪我を負い10月4日に手術しました。復帰までは半年以上かかります。しかし現在は所属していたチームとも契約は切れてフリーの状態です。リハビリを乗り越え新たな契約を勝ち取れるように皆さんの力を貸して下さい！,https://camp-fire.jp/projects/view/192943?list=search_result_projects_popular_page4
世界トップクラスの最小軽量ハンディジューサー「EASY BLENDER」,137,終了,842720,200000,●持ち運びに便利高さ18.8cm×重量439gの世界トップクラスのコンパクトさ！●ふたを外してそのまま飲める面倒な操作は一切不要！たった3ステップの操作でそのまますぐに飲める！●一瞬で新鮮なジュースを高速回転で細胞壁に詰まった栄養素までしっかり摂取！,https://camp-fire.jp/projects/view/192613?list=search_result_projects_popular_page4
アスリートと美容と健康の為に ! 美味しいプロテイン筋肉珈琲 を発売したい !,18,終了,47000,400000,コーヒー好きのアスリートへ運動して美容、健康を目指す方へこのまま直ぐに飲めるスリムなエコデパック携帯飲料。美味しい高濃度なプロテインレトルトコーヒー  発売準備中！災害時も必携！　ボディビルダー プロテインアドバイザー筋肉博士  山本義徳氏 絶賛！,https://camp-fire.jp/projects/view/192337?list=search_result_projects_popular_page4
「見えるってかわいいっ！」毎日のランチが楽しくなる新発想のサラダシェイカー,12,終了,29210,100000,"こんなの欲しかった！ドレッシング容器付きのランチボックスです。
サラダが主食になる習慣。【サラダシェイカー】でダイエットも楽しく♪
カラフルで「見せる！ランチボックス」で楽しいランチタイムをお過ごしください。",https://camp-fire.jp/projects/view/177927?list=search_result_projects_popular_page4
「糖が気になる日本人の方に」低GIで善玉菌計1兆個がとれるプロテインを届けたい！,11,終了,94460,50000,食後の糖が気になる方にオススメしたい食事法、プロテインファースト。お食事のはじめにタンパク質を取ることで食後の糖が緩やかになる事がわかっています。そこで気軽に取れるタンパク質がほしい！でも一般的なプロテインは砂糖や合成甘味料使用が多いため、低ＧＩな自然甘味料を使った商品が作りたい！,https://camp-fire.jp/projects/view/179874?list=search_result_projects_popular_page4
こんなニットが出来ました！！『世界のチクチクさんの悩みを解消したい！！』,43,終了,562000,300000,【ネクストゴール100万円挑戦中】ニットは着たいけど、「チクチクする」から、敏感肌だから、動物アレルギーだから「着られない」。クリーニングに出すのも面倒。洗濯も大変。そんなお悩みを解消する『ちくちく・ぱちぱちしない・シルクプロテイン加工・速乾・縮みなし』日本屈指の匠の技で仕上げたニットを開発！！,https://camp-fire.jp/projects/view/171042?list=search_result_projects_popular_page4
こんなニットが出来ました！！『世界のチクチクさんの悩みを解消したい！！』,43,終了,562000,300000,【ネクストゴール100万円挑戦中】ニットは着たいけど、「チクチクする」から、敏感肌だから、動物アレルギーだから「着られない」。クリーニングに出すのも面倒。洗濯も大変。そんなお悩みを解消する『ちくちく・ぱちぱちしない・シルクプロテイン加工・速乾・縮みなし』日本屈指の匠の技で仕上げたニットを開発！！,https://camp-fire.jp/projects/view/171042?list=search_result_projects_popular_page5
【地元開催！沖縄インターハイ】自転車競技（ロード・トラック）優勝に向けた挑戦！！,26,終了,90428,500000,7月末から地元沖縄で行われるインターハイ自転車競技への出場が決まった息子へのご支援を募ります。今年4月に手首を骨折し、それでも手術1ヶ月後の県大会で入賞。6月の九州大会で全国大会出場を決めました。急な手術もあり、活動資金の捻出に苦慮しております。最後の追い込み期間、何卒ご支援いただきたく存じます。,https://camp-fire.jp/projects/view/174019?list=search_result_projects_popular_page5
 人も米も水もミルクも北海道産！ 限定生産、北海道プレミアム酒粕アイスを作りたい,41,終了,508000,500000,「with 北海道」プロジェクトの第1弾として、「アイスと北海道」をテーマに、140年の歴史を持つ北海道小林酒造の酒粕と北海道天塩町宇野牧場の放牧酪農の牛たちからとれたミルクを使って、北海道プレミアム酒粕アイスをつくります！,https://camp-fire.jp/projects/view/111581?list=search_result_projects_popular_page5
活動継続の為に【筋肉かき氷プロテイン】を作りたい,31,終了,1782000,1000000,「筋肉は笑顔を生む」をモットーに佐賀県伊万里市を中心に筋肉を生かしたまちづくり活動をしているPEAK SMILE。活動資金確保のためにPEAK SMILEの代名詞でもある【筋肉かき氷】にちなんだオリジナルプロテインを開発するプロジェクトです。,https://camp-fire.jp/projects/view/158643?list=search_result_projects_popular_page5
健康寿命100歳へ！皆様の肌を健やかに保ちたい‼,1,終了,2430,400000,肌を若々しく保ちたい。いつまでもキレイな肌を持続したい。治療家が考えた肌の活性化を目指したトリートメントクリームです。,https://camp-fire.jp/projects/view/157065?list=search_result_projects_popular_page5
【世界一周】ハーフの日本人を応援お願いします！！！,1,終了,10000,200000,ドミニカ共和国とのハーフですが、ずーっと日本で育ちスペイン語も英語も話せない僕が世界一周して最後に自分のルーツの半分（ドミニカの家族）に会いに行きます！ご協力してもらえると嬉しいです。よろしくお願いいたします！,https://camp-fire.jp/projects/view/157477?list=search_result_projects_popular_page5
プロ総合格闘技の試合で着用するファイトパンツのパンツスポンサー様募集,-,-,-,240000,プロ総合格闘技をやっているものです。7月14日(日)にプロ総合格闘技の試合が決まりました。その試合はチャンピオンになる為に王手を掛けれる試合です。そこで僕と一緒に戦ってくれるパンツスポンサー様を募集します。一緒に戦ってくれる個人様・企業様、いらしましたら是非よろしくお願い致します。,https://camp-fire.jp/projects/view/155989?list=search_result_projects_popular_page5
最高級のプロテインを扱った『移動販売プロテインスムージー』 オープン！,34,終了,381500,1000000,美味しいホンモノのプロテインがイツデモドコデモ『飲みたい時』に飲めたら、、、日本初の最高級プロテインスムージー の移動販売を始めます。“あなたの街に愛とエナジーとプロテインを”,https://camp-fire.jp/projects/view/131166?list=search_result_projects_popular_page5
ドイツの自然食品とプロテインシェイクを楽しめる売店を、駒場東大前に開店したい！,52,終了,455500,980000,駒場東大前に、プロテインシェイクの売店を！自然由来の原料にこだわり、スポーツや体づくり、健康増進を楽しむ方が気軽に立ち寄れる場所にしたいです。プロテインシェイクだけでなく、コーヒー、プロテインバー、エナジーバー、ライ麦パンサンドなど。周辺の公園や渋谷界隈でランニングする方向けにロッカーも設置します！,https://camp-fire.jp/projects/view/132120?list=search_result_projects_popular_page5
脱・脂肪サロン,2,-,-,-,-,https://camp-fire.jp/projects/view/141317?list=search_result_projects_popular_page5
【日本初】今までにない便利なパーソナルトレーニングジムを建てたい！！！,-,-,-,6000000,大阪市内(北区予定)で完全予約制のプライベートジムと「S→100%」というブランドを立ち上げたい！今までにない【ジム】＋【カフェ】を融合する。一人一人の都合に合わせて通いやすく、ゆっくり落ち着きのあるパーソナルトレーニングジムを提供したい！,https://camp-fire.jp/projects/view/139521?list=search_result_projects_popular_page5
宮崎発！体作りができるカフェで体型に悩む人がいない世の中を作りたい！,100,終了,1248000,3500000,"宮崎発！体作りができるカフェレストラン1号店を作る！
体形を変えるには食事がもっとも大切。ビーチアクティビティやゴルフなどの体を動かす機会が多く、安心安全の畜産、農業が盛んな宮崎で、体形が変えられる栄養バランスの飲食店をオープンします！",https://camp-fire.jp/projects/view/287458?list=search_result_projects_popular_page5
故郷大槌町で筋トレを通じた新たなスポーツコミュニティづくりに貢献したい。,58,終了,815000,1500000,私の住む大槌町の復興はまだまだ途上。これからも老若男女関係なく全員の力が必要だと思っています。自分の強みである筋トレを活かして、体を動かすことの大切さ、楽しさを伝え、心も体も元気な町になるよう、そして、私の活動によって新たなコミュニティの創出になるよう貢献していきたいと考えています。,https://camp-fire.jp/projects/view/125037?list=search_result_projects_popular_page5
みんなで楽しく誰でもできるボディメイク！サロン！,0,-,-,-,-,https://camp-fire.jp/projects/view/110933?list=search_result_projects_popular_page5
みんなで地球上から体脂肪を100kg燃やそう！体脂肪焼却プロジェクト2019,-,-,-,1000000,「2019年は絶対に痩せるぞ！」そんな目標を立てた人は多いはず！せっかくなので…それ、みんなでやっちゃいませんか？100人集まればプロジェクト決行！2ヶ月で参加者それぞれ体脂肪率2%ほど落として地球上から脂肪を100kg燃やてしまいましょう！！2019年は体脂肪燃やしてロケットスタートだ！！,https://camp-fire.jp/projects/view/119882?list=search_result_projects_popular_page5
簡単に溶けて飲める福岡産ふくゆたか大豆100％おからパウダーを飲んでもらいたい！,3,終了,7000,500000,福岡産のふくゆたか大豆を100％使用し、さらに300メッシュの超微粉末化したおからパウダーは、このママンデリの安心安全な「溶けて飲める無添加福岡産ふくゆたか大豆100％おからパウダー」のみです。地元のお豆腐屋さんも販売できる様ブランド化し、そして一人でも多くの方に飲んで頂きたいと思っております。,https://camp-fire.jp/projects/view/121854?list=search_result_projects_popular_page5
秋葉原にロードバイクとスポーツコンセプトのカフェバーをオープンしたい！,21,終了,220000,1000000,秋葉原周辺にロードバイクとスポーツコンセプトの「カフェバーすぷろけっと」をオープンしたいです！,https://camp-fire.jp/projects/view/119573?list=search_result_projects_popular_page5
プロボクサー辰吉寿以輝＆山本宗禅　チャンピオン'S ダイエットフード開発への道,49,終了,549000,1000000,京西陣菓匠宗禅店主、山本宗禅が本気でダイエット食品の開発に取り組みます。小麦、砂糖を使わない身体にやさしい減量（ダイエット）食品プロテイン入りフォカッチャをプロボクサー辰吉寿以輝さんと共同開発します。,https://camp-fire.jp/projects/view/108650?list=search_result_projects_popular_page5
世界で最も強く、優しいプロテイン「ANOMA」を創りたい,22,終了,134700,500000,ANOMAは、3種のタンパク質（えんどう豆、玄米、サチャインチ）を独自比率で配合した、アレルギー＆グルテンフリーのプロテインです。スポーツ愛好家を「より強く」することはもちろん、地球環境への配慮ができる「優しさ」も兼ね備えた、日本初のプロテインです。,https://camp-fire.jp/projects/view/83268?list=search_result_projects_popular_page5
飲まない理由がない!?自然由来のプロテイン「Morning Ritual」,167,終了,2156500,300000,朝の儀式でカラダと明日を変えよう。「飲まない理由」を丁寧に取り除いた、材料すべてが自然由来のプロテイン。,https://camp-fire.jp/projects/view/104605?list=search_result_projects_popular_page5
プロテイン3回分を1台に収納！4つの容器が格納できる収納力抜群のフィットネスボトル「ISOSHAKER」3,113,終了,442194,200000,4個の容器がついていて収納力抜群のフィットネスボトル「ISOSHAKER」。これ1本で、プロテインパウダー、サプリ、スナックなどを整然と分類して持ち運び、外出先で手軽に摂取することができます。ヘルシー志向のライフスタイルに便利なアイテムです。,https://camp-fire.jp/projects/view/126545?list=search_result_projects_popular_page6
生の絹タンパク質をふんだんに含ませた肌が喜ぶせっけん,11,終了,56100,300000,肌トラブルや保湿を気にかける人に絹糸の外側を守っているタンパク質「セリシン」を豊富に含み、潤いを促すオーガニックせっけんをテーマや香りで選んで貰える製品として提供したいと願い、プロジェクトを立ち上げました。普段のバスタイムやハンドウォッシュを安心して、もっと楽しんでいただける事が私たちの願いです。,https://camp-fire.jp/projects/view/96675?list=search_result_projects_popular_page6
◇青汁20杯分の食物繊維【世界初の食べれる畳】で健康に,21,終了,399500,1000000,"日本固有の伝統文化【畳（たたみ）】その材料として知られる【い草（いぐさ）】私たちは【い草】の、驚くべき食用効果（No,1 食物繊維含有量）を皆様に知って頂きたいと思い、全国唯一の「食用い草」を生産している農家（イナダ有限会社）と共に、全く新しいスーパーフード【IGUSAプロテイン】を開発致しました。",https://camp-fire.jp/projects/view/79170?list=search_result_projects_popular_page6
本気の「二日酔い&疲労」対策！特許取得済みの新素材サプリを先行販売します！！,55,終了,1293240,300000,"未だ人類がほとんど摂取した事がないコーンの粒の皮たんぱく質を、超低分子オリゴペプチドに！！アルコール代謝促進剤として日本で初めて商品化しました。
二日酔い&疲労に直接charge！！特許技術のサプリ「レバープロテクト」を是非体験して下さい！！",https://camp-fire.jp/projects/view/63855?list=search_result_projects_popular_page6
【アメリカンフットボールを本気で価値のあるものにしたいです！】,31,終了,830000,2200000,"日本ではまだまだマイナーなアメリカンフットボールというスポーツを広めていくことは、私達アメフト部の使命です。
私達が秋のシーズンで勝ち上がり、2部リーグへ昇格をする事で、私達国際基督教大学のある武蔵野地域を盛り上げ、またチームに関わって下さる全ての人に恩返しをしたいと思っています。
",https://camp-fire.jp/projects/view/83238?list=search_result_projects_popular_page6
田舎初！？複合型スポーツジム開設に向けて【世界一周】するスポーツトレーナー,1,終了,12500,500000,2020年、東京オリンピックが話題になっていますが、充実した環境でトレーニングできる選手ばかりではありません。田舎のアスリート達は都会へ出るしかない、指導者はスポーツ≠仕事でボランティア、この現状を打破したい！田舎でもアスリートを育成できる、複合型スポーツジムを開設するため7/12～世界一周します！,https://camp-fire.jp/projects/view/79390?list=search_result_projects_popular_page6
今までにない新しい形のキックボクシングジムを大阪で！,68,終了,461610,3360000,"今回ジムを作ることによって、BODY MAKE ルームやタイ人トレーナーも在中している新しく他にはない設備や環境の整ったジムで指導を行うことで、それぞれの目的に合ったキックボクシング、ボディメイクプランを提供致します。
また安保兄弟自身もＫ−１世界チャンピオンになる為の環境を作り更なる進化を！",https://camp-fire.jp/projects/view/76067?list=search_result_projects_popular_page6
ライバルに差をつけたいランナーやビジネスマン、「脱へとへと」サプリを届けたい！,7,終了,30500,50000,「仕事や飲み会の翌日ずっと寝ていたい」方や、「激しいスポーツでライバルに差をつけたい方」におススメで、さらに栄養素の吸収の土台となる腸内フローラサポートを考えたビフィズス菌入りの「脱へとへと」サプリを届けたい！,https://camp-fire.jp/projects/view/74311?list=search_result_projects_popular_page6
会員制パーソナルトレーニング/DJスクール/料理教室の開設,-,-,-,1500000,会員制パーソナルトレーニング/DJスクール/料理教室の開設,https://camp-fire.jp/projects/view/68637?list=search_result_projects_popular_page6
コオロギ由来のプロテインバー！昆虫だからこそ可能な自立した食の生産システムを。,166,終了,1519000,1200000,コオロギの豊富な栄養価（BCAA・必須アミノ酸9種・B12・鉄分・食物繊維・オメガ3など）に着目し、自立した食の生産システムを目指すプロジェクト。商品化予定の「コオロギ由来のプロテインバー」を試食頂きながら、途上国との間の搾取構造から解放された、世界中の誰も傷つけない食の未来を一緒に作りませんか。,https://camp-fire.jp/projects/view/75039?list=search_result_projects_popular_page6
群馬県初のCROSSFIT BOXオープン資金,-,-,-,5000000,"群馬県初のクロスフィットBOXをオープンし、クロスフィットのすばらしさを発信していきます。
日本のフィットネスは海外から見れば未だ発展途上です。
クロスフィットを通じてフィットネスのすばらしさをここ群馬でも味わってもらえる場所を提供いたします。
2018年10月オープン（予定）",https://camp-fire.jp/projects/view/70057?list=search_result_projects_popular_page6
たすけてください！！移動販売がしたいです！初の移動販売プロテインドリンク！,1,終了,3000,500000,"やっとフィットネスが流行してきた時代。

こんな世の中にせっかくトレーニングしたのにプロテインを忘れてしまった方々。


安心してください。開きますよ。",https://camp-fire.jp/projects/view/69147?list=search_result_projects_popular_page6
たった3つの厳選材料を使った「安心・安全」な無添加・有機プロテインを作りたい！,-,-,-,500000,"世の中には健康食品はたくさんあります。
しかし、本当にそう言えるものはごく一部ではないでしょうか。
本来健康食品とは、【人々に健康になってもらえるように食べたり、飲んだりしてもらうものではないのだろうか。】
そんな思いから私たちは「安心・安全」な無添加・有機プロテインを作ります。",https://camp-fire.jp/projects/view/67666?list=search_result_projects_popular_page6
【THE SURF STUDIO】 ジュースバー併設に伴い新規会員様募集,-,-,-,300000,"【THE SURF STUDIO福岡大名店】
お待たせしました！やっとジュースバー併設準備が整ってきました！
これに伴い、クラウドファンディング限定のお得なプランでの新規会員様を募集いたします‼
",https://camp-fire.jp/projects/view/66972?list=search_result_projects_popular_page6
【Zwiftジム＆バー】東京の真ん中にサイクルフィットネスバーを立ち上げたい！,40,終了,393500,800000,"サイクルジャージ姿の「女子マネージャー」が癒してくれる『ロードバイク専門トレーニングジム併設カフェバー』を淡路町（神田と秋葉原の中間）にて5月20日オープンすることが決定いたしました。
ご支援頂いた資金はロードバイクの調達や素敵なサイクルジャージ女子の求人費用などに使用させて頂きます。


",https://camp-fire.jp/projects/view/60038?list=search_result_projects_popular_page6
【野球・球速アップ】鬱病持ちアラフォー男が球速１４０キロに挑みます！！,-,-,-,500000,鬱病持ち、貧弱な帰宅部出身の４０歳男が、野球投手として独自のトレーニング理論を駆使し、現在９３キロの球速を１４０キロに上げるという奇蹟に挑みます。そこで得られたトレーニングノウハウをご支援者にレポートの形でリターンさせていただきます！,https://camp-fire.jp/projects/view/62095?list=search_result_projects_popular_page6
スポーツ、美容に特化したプライベートパーソナルトレーニングジムをオープンする！,5,終了,53000,300000,スポーツ、美容に特化したプライベートパーソナルトレーニングジムと鍼灸治療院を併設した施設を大阪市内(本町駅)でオープンします！私は今までJリーグ、プロ野球のチームトレーナーとして、現場で経験してきました。そこで得た『ホンモノ』の知識と技術で、あなたの体を『整え』『鍛え』『美しく』なりませんか。,https://camp-fire.jp/projects/view/59439?list=search_result_projects_popular_page6
世界一美味いお酒を飲むために400キロ走る企画の活動費を集めたい！乾杯400キロ,17,終了,106000,200000,「世界一美味いお酒を飲んでみたい。どうしたら飲めるだろう？」。そんな疑問から生まれた酒好きバカ２人による、とてもバカで挑戦的な企画。世界一美味いお酒を飲むために、恵比寿（東京都）から石巻（宮城県）までの約400キロを走ります。,https://camp-fire.jp/projects/view/53703?list=search_result_projects_popular_page6
【筋トレ】初心者でも通いやすい格安トレーニングジム,-,-,-,6000000,"「筋力トレーニングをしたいけど初心者だからジムは行きにくい」
「ジムに行きたいけど月謝やサプリ代が捻出できない」
そんな人たちのための格安トレーニングジムを作りたいです。",https://camp-fire.jp/projects/view/52625?list=search_result_projects_popular_page6
東京マッスルフェスティバル,-,-,-,1200000,"筋トレ好きによる筋トレのためのお祭りを盛り上げよう！
目標来場者数は1000人！！
そんなイカした祭りの名は「東京マッスルフェスティバル」！
 
",https://camp-fire.jp/projects/view/51713?list=search_result_projects_popular_page6
心理学を使ったボディメイキングで「わかっててもできない」人を救いたい！,11,終了,49000,300000,トレーニングやダイエットを「指導するだけ」ではなく、心理面を巧みに操りクライアントをモデル体型に導きます。心理学、脳科学をはじめ認知行動療法から催眠療法に至るまで、人の心理を徹底的に研究したボディメイキングで「わかっててもできない」人を一人でも多く救いたいと思い、プロジェクトを立ち上げました。,https://camp-fire.jp/projects/view/42426?list=search_result_projects_popular_page7
日本の宝、お風呂離れが深刻化。お風呂文化を守るために24時間風呂を復活させたい！,-,-,-,1700000,「時間がないから」「お湯を入れるのに時間がかかるから」「プロパンガス代が高いから」「湯船に家族の垢が浮いているから」「浴槽掃除が面倒くさいから」「水道代の節約に」様々な理由で若者のお風呂離れが進んでいます。でもこれらの理由。解決する方法があるのです！この方法を世間に認知させたいのです！,https://camp-fire.jp/projects/view/50011?list=search_result_projects_popular_page7
【野球】球速アップトレーニングの新たなマニュアル書を作ります！！,-,-,-,500000,"野球の投手としての私の球速アップトレーニングの実践（半年強の期間）がまず第一段階。
そしてそこで得られた知見を基にした球速アップトレーニングのハウツーマニュアルを書籍化致します！
（ご支援の状況に応じ、自費出版の書籍ＯＲ情報商材レポートのいずれかの形態をとります）",https://camp-fire.jp/projects/view/49219?list=search_result_projects_popular_page7
最強のニューハーフを決めたい,-,-,-,-,-,https://camp-fire.jp/projects/view/42863?list=search_result_projects_popular_page7
プロも試合をするようなサッカースタジアムで試合をしたい！,-,-,-,50000,"私は現在、大学4年で社会人チームでサッカーをしていて、サッカーのコーチもしています。 Jリーグで使用される味の素スタジアム等の普段プロ選手がプレーするようなスタジアムで試合をしたいです。写真は前所属の社会人サッカーチームでの写真で、１列目の１番左の黒のナイキのウェアが私です。

 ",https://camp-fire.jp/projects/view/40201?list=search_result_projects_popular_page7
皇居ランのための完璧すぎるランステーション,-,-,-,100000000,"皇居ランのための完璧すぎるランステーションを作ります。
２４時間営業、個人ロッカー完備（一週間分のスーツ・シャツを置けるような）、クリーニングサービス、カプセルホテル、バスサウナ、レストラン、プロテイン、ジム等々。今までにないほどに完璧を目指します。
Tシャツジーンズやジャージで出社しましょう！",https://camp-fire.jp/projects/view/38737?list=search_result_projects_popular_page7
YAXIがVR用フェイスクッションを作ったら...Gear VR編　,-,-,-,500000,"YAXIによる番外プロジェクト「YAXIがVR用フェイスクッションを作ったらこうなる Gear VR編」

",https://camp-fire.jp/projects/view/34542?list=search_result_projects_popular_page7
自分のサッカーのプレーで親友や子供達に元気を与えたい！,-,-,-,50000,"私は現在、大学4年で社会人チームでサッカーをしていて、サッカーのコーチもしています。
精神的な理由で苦しむ中学時代からの親友と地元の子供やサッカーの教え子に自分のサッカーのプレーで夢や元気を与えたいです。写真は前所属の社会人サッカーチームでの写真で、１列目の１番左の黒のナイキのウェアが私です。",https://camp-fire.jp/projects/view/35254?list=search_result_projects_popular_page7
【国内初となるアターオイル専門スパを都心につくりたい！！】,21,終了,254000,10000000,"オリエンタルハーブ、フラワー、スパイスからできたアターオイル。
香水でもない、アロマオイルでもない躍動感溢れるアターの香りと波のようなセラピストのマッサージタッチ。
忘我に誘われるひとときをみなさまに。
香ってみたい、受けてみたい、そんな皆様からのご支援お待ちしております！",https://camp-fire.jp/projects/view/29703?list=search_result_projects_popular_page7
前橋初！”まちなか”と”身体”を元気にする！プライベートジム設立プロジェクト,11,終了,260000,1000000,前橋のまちなかにひっそりと通える完全個室のプライベートジムを作り、目標に向かって体を鍛えたい人を強く支えたい！そして毎月3日の弁天通のお祭り「弁天ワッセ」で付近の住民を対象にロコモ予防体操を行い、周辺の飲食店ともコラボし、運動の力でまち全体と人を元気にするプライベートジムを作る計画です！！,https://camp-fire.jp/projects/view/13208?list=search_result_projects_popular_page7
本場タイで1年間ムエタイの修行をしてK-1に出場し、武尊を倒したい！,-,-,-,1200000,"本場タイで1年間ムエタイの修行をしてK-1に出場し武尊を倒したいです。
自信はあります。",https://camp-fire.jp/projects/view/20727?list=search_result_projects_popular_page7
デキる大人の秘密基地型パーソナルジムを作ります！西武新宿線「武蔵関」徒歩3分,9,終了,71000,2000000,"仕事のデキる大人がかっこよくならなければ、日本の「働く」は変わらない！
そんな想いから、ビジネスパーソンが自分を限界まで追い込めるジムを開きます。
武蔵関の小さなガレージが、エグゼクティブ量産ファクトリーになりますように。",https://camp-fire.jp/projects/view/14635?list=search_result_projects_popular_page7
メイドさんがトレーニングを教えてくれる、日本初の「メイドジム」を秋葉原に作ろう！,73,終了,1466000,700000,"秋葉原でメイドさんが一対一でトレーニングを教えてくれる、そんな夢のようなジムを一緒に実現させてみませんか。メイドさんから直接の指導を受けることで一層楽しく運動でき、その楽しさと努力は決して短絡的なものに留まらず、長きに渡りしっかりと効果を出す事へと繋がります。

",https://camp-fire.jp/projects/view/14403?list=search_result_projects_popular_page7
一袋に50兆1500億！日本一乳酸菌・ビフィズス菌を配合したプロテインを作りたい,14,終了,284500,100000,"人の免疫の６０％に関係するといわれる腸とその環境。乳酸菌・ビフィズス菌を一袋に50兆1500億個。一回に約1兆個配合、プロテインは安心の無着色・無香料・合成甘味料不使用。
免疫成分、乳酸菌のエサを含むプロテインと腸の善玉菌のエサになる乳酸菌・ビフィズス菌で健康を考えるあなたとご家族にお届けしたい！",https://camp-fire.jp/projects/view/12568?list=search_result_projects_popular_page7
海外で見つけた安価なBluetoothイヤホン、ヘッドホンを日本に普及させたい！,-,-,-,2500000,通勤・通学時に音楽や動画を楽しむ人は多いが通常のヘッドホンはケーブルが絡まったりと利便性が悪い。一方、多くの人が持っているスマホには、Bluetoothという便利な機能がある、しかし肝心のヘッドホンは高価で気軽に購入できない。そこで安価で誰でも購入可能なBluetoothヘッドホンを普及させたい！,https://camp-fire.jp/projects/view/11323?list=search_result_projects_popular_page7
ダイエット中も腸内フローラを意識する女性の為の乳酸菌入りプロテインが作りたい！,7,終了,123900,200000,このプロジェクトは、「夏に向けて美しくダイエットをしたい方を応援する為」に、健康美の大会に出場するトレーナー真多陽輔が、自身のダイエット中に起きた便秘や肌荒れ等の経験をもとに、乳酸菌入りダイエットプロテイン「美しくダイエットしたい大人の為の粉ミルク　ぴゅあ」をお届けするプロジェクトです。,https://camp-fire.jp/projects/view/6068?list=search_result_projects_popular_page7
日本伝統柿渋消臭石鹸を作るアメリカの会社による、柿渋消臭ヘアシャンプーを世界へ,-,-,-,300000,当社はアメリカで、日本伝統柿渋を使った、加齢臭対策の石鹸などを販売しています。（海外では唯一の加齢臭対策ブランド）「普通の石鹸では臭いが落ちず悩んでいたけど、柿渋に出会った人生変わった。でも頭皮からも加齢臭は出るので、ヘアシャンプーも使いたい！」と要望があり、ヘアシャンプーの開発を目指しています。,https://camp-fire.jp/projects/view/3468?list=search_result_projects_popular_page7
産科医師で2児のママが“子どもの成長をサポートする栄養満点スーパーおやつ”を開発(公開前),-,-,-,500000,産科医師で2児のママが“子どもの成長をサポートする栄養満点スーパーおやつ”を開発！やっと納得した形で完成したおやつを、子どもの発育・成長に悩む保護者に届けたい！,https://camp-fire.jp/projects/view/408479?list=search_result_projects_popular_page7
